2026-03-24 10:39:10 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 10:52:08 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 10:52:08 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.95)
2026-03-24 10:52:09 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.94)
2026-03-24 10:52:10 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 10:52:10 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 10:52:12 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 10:52:15 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 10:52:15 | INFO     | emotion_detector | Emotion monitor updated for user: 6
2026-03-24 10:52:17 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 10:52:17 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 10:52:17 | INFO     | emotion_detector | Emotion monitor updated for user: 6
2026-03-24 10:52:20 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.92)
2026-03-24 10:52:22 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.96)
2026-03-24 10:52:23 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.95)
2026-03-24 10:52:25 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.98)
2026-03-24 10:52:27 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.97)
2026-03-24 10:52:33 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.97)
2026-03-24 10:52:34 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.96)
2026-03-24 10:52:36 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.96)
2026-03-24 10:52:43 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.92)
2026-03-24 10:52:43 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.91)
2026-03-24 10:52:44 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.89)
2026-03-24 10:52:54 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.70)
2026-03-24 10:52:55 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.55)
2026-03-24 10:52:55 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.63)
2026-03-24 10:53:03 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.35)
2026-03-24 10:53:04 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.75)
2026-03-24 10:53:05 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.54)
2026-03-24 10:53:10 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.57)
2026-03-24 10:53:13 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.34)
2026-03-24 10:53:15 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.48)
2026-03-24 10:53:17 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.79)
2026-03-24 10:53:20 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.41)
2026-03-24 10:53:22 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.64)
2026-03-24 10:53:26 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.48)
2026-03-24 10:53:31 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.63)
2026-03-24 10:53:35 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.54)
2026-03-24 10:53:39 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.59)
2026-03-24 10:53:42 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.81)
2026-03-24 10:53:46 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.94)
2026-03-24 10:53:48 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.45)
2026-03-24 10:53:49 | INFO     | emotion_detector | Detected emotion: surprise (confidence: 0.60)
2026-03-24 10:53:55 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.40)
2026-03-24 10:53:56 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.58)
2026-03-24 10:54:04 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.61)
2026-03-24 10:54:10 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 10:54:10 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.48)
2026-03-24 10:54:12 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.57)
2026-03-24 10:54:16 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.65)
2026-03-24 10:54:17 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.42)
2026-03-24 10:54:19 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.73)
2026-03-24 10:54:22 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.32)
2026-03-24 10:54:24 | INFO     | emotion_detector | Detected emotion: surprise (confidence: 0.24)
2026-03-24 10:54:27 | INFO     | emotion_detector | Detected emotion: surprise (confidence: 0.29)
2026-03-24 10:54:29 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.26)
2026-03-24 10:54:31 | INFO     | emotion_detector | Detected emotion: surprise (confidence: 0.31)
2026-03-24 10:54:35 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.43)
2026-03-24 10:54:37 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.58)
2026-03-24 10:54:43 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.84)
2026-03-24 10:54:52 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.57)
2026-03-24 10:54:53 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.92)
2026-03-24 10:55:06 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.48)
2026-03-24 10:55:11 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.74)
2026-03-24 10:55:13 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.72)
2026-03-24 10:55:26 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.90)
2026-03-24 10:55:31 | INFO     | emotion_detector | Detected emotion: surprise (confidence: 0.96)
2026-03-24 10:55:32 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.45)
2026-03-24 10:55:37 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.40)
2026-03-24 10:55:41 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.69)
2026-03-24 10:55:41 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.85)
2026-03-24 10:55:45 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.93)
2026-03-24 10:55:51 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.57)
2026-03-24 10:55:51 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.55)
2026-03-24 10:55:55 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.45)
2026-03-24 10:56:03 | INFO     | emotion_detector | Bias correction: Switched from fear/sad to neutral (neutral score: 0.20)
2026-03-24 10:56:03 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.20)
2026-03-24 10:56:05 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.57)
2026-03-24 10:56:08 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.45)
2026-03-24 10:56:16 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.50)
2026-03-24 10:56:18 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.80)
2026-03-24 10:56:21 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.61)
2026-03-24 10:56:26 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.92)
2026-03-24 10:56:29 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.50)
2026-03-24 10:56:34 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.47)
2026-03-24 10:56:39 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.79)
2026-03-24 10:56:40 | INFO     | voice_tone | Voice tone analysis: neutral (confidence: 0.50)
2026-03-24 10:56:41 | ERROR    | ai_core | AI generation error: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************DNYA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}
2026-03-24 10:56:41 | INFO     | tts_output | Generating TTS with voice 'nova' for tone 'neutral' (speed: 1.0)
2026-03-24 10:56:42 | ERROR    | tts_output | TTS generation error: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************DNYA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}
2026-03-24 10:56:43 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.64)
2026-03-24 10:56:46 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.59)
2026-03-24 10:56:50 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.54)
2026-03-24 10:56:56 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.84)
2026-03-24 10:57:02 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.68)
2026-03-24 10:57:07 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.81)
2026-03-24 10:57:08 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 10:57:08 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 10:57:10 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 10:57:13 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.78)
2026-03-24 10:57:16 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.74)
2026-03-24 10:57:18 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.65)
2026-03-24 10:57:23 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.80)
2026-03-24 10:57:26 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.73)
2026-03-24 10:57:34 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.64)
2026-03-24 10:57:37 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.45)
2026-03-24 10:57:44 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.51)
2026-03-24 10:57:47 | INFO     | emotion_detector | Bias correction: Switched from fear/sad to happy (happy score: 0.19)
2026-03-24 10:57:47 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.19)
2026-03-24 10:57:54 | INFO     | emotion_detector | Detected emotion: sad (confidence: 0.36)
2026-03-24 10:57:57 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.43)
2026-03-24 11:12:22 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 11:12:24 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 11:12:24 | INFO     | emotion_detector | Emotion monitor updated for user: 6
2026-03-24 11:31:06 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 11:31:09 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 11:31:11 | INFO     | emotion_detector | Background emotion monitoring started
2026-03-24 11:31:13 | INFO     | emotion_detector | Background emotion monitoring stopped
2026-03-24 11:31:15 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 11:31:16 | WARNING  | emotion_detector | Failed to capture frame from camera
2026-03-24 11:31:22 | INFO     | emotion_detector | Detected emotion: sad (confidence: 1.00)
2026-03-24 11:31:22 | INFO     | emotion_detector | Detected emotion: sad (confidence: 1.00)
2026-03-24 11:31:27 | INFO     | emotion_detector | Detected emotion: fear (confidence: 0.99)
2026-03-24 11:31:32 | INFO     | emotion_detector | Bias correction: Switched from fear/sad to happy (happy score: 0.46)
2026-03-24 11:31:32 | INFO     | emotion_detector | Detected emotion: happy (confidence: 0.46)
2026-03-24 11:31:39 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.44)
2026-03-24 11:31:44 | INFO     | emotion_detector | Detected emotion: neutral (confidence: 0.90)
2026-03-24 11:31:49 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.99)
2026-03-24 11:31:55 | INFO     | emotion_detector | Detected emotion: angry (confidence: 0.99)
